,Accident_code,Vehicle_type,Brand,Color,Years_license
18774,2018S006397    ,Bike,APRILIA,Black,4.0
18775,2018S006397    ,Bike,BMW,Black,41.0
18776,2018S000112    ,Bike,HONDA,Grey,12.0
18783,2018S005832    ,Bike,PEUGEOT,Black,2.0
18784,2018S005832    ,Bike,HONDA,Black,9.0
18786,2018S001755    ,Bike,HARLEYDAVIDSON,Blue,6.0
18787,2018S006290    ,Car,CITROEN,Blue,4.0
18789,2018S005414    ,Bike,TRIUMPH,Red,5.0
18790,2018S007094    ,Bike,HONDA,White,2.0
18791,2018S007094    ,Car,SEAT,Red,6.0
18796,2018S003693    ,Car,BMW,Black,46.0
18798,2018S009805    ,Bike,SUZUKI,Blue,4.0
18799,2018S009805    ,Car,HYUNDAI,White,22.0
18802,2018S001756    ,Car,ALFAROMEO,Black,13.0
18803,2018S001756    ,Car,HYUNDAI,Black,25.0
18805,2018S003368    ,Car,CITROEN,Red,4.0
18806,2018S006417    ,Bike,YAMAHA,Black,21.0
18807,2018S006417    ,Bike,HARLEYDAVIDSON,Black,9.0
18808,2018S003242    ,Bike,KYMCO,Black,7.0
18809,2018S000265    ,Bike,SUZUKI,Grey,18.0
18810,2018S000265    ,Car,AUDI,Black,34.0
18811,2018S009598    ,Bike,EMCO,Green,6.0
18812,2018S009598    ,Bike,YAMAHA,Red,9.0
18814,2018S002189    ,Car,FORD,Red,13.0
18815,2018S005349    ,Bike,SUZUKI,Black,33.0
18816,2018S005349    ,Bike,HONDA,White,5.0
18817,2018S004521    ,Bike,YAMAHA,Black,13.0
18818,2018S004521    ,Car,SEAT,Black,55.0
18820,2018S001969    ,Car,CITROEN,Grey,49.0
18821,2018S001419    ,Car,JAGUAR,Black,26.0
18822,2018S002509    ,Bike,HONDA,Red,3.0
18823,2018S002509    ,Car,BMW,Black,42.0
18827,2018S006967    ,Car,BMW,Black,23.0
18829,2018S009576    ,Bike,HONDA,Black,7.0
18830,2018S005351    ,Bike,KYMCO,Black,7.0
18831,2018S005351    ,Bike,HONDA,Silver,10.0
18832,2018S008157    ,Car,NISSAN,Black,6.0
18833,2018S000555    ,Car,VOLKSWAGEN,Black,34.0
18834,2018S007465    ,Bike,HONDA,Black,12.0
18835,2018S007465    ,Car,SEAT,White,1.0
18836,2018S004033    ,Bike,SYM,White,10.0
18837,2018S004033    ,Car,SEAT,White,17.0
18838,2018S005802    ,Bike,SUZUKI,White,14.0
18843,2018S006273    ,Bike,HONDA,Grey,11.0
18844,2018S006273    ,Car,SEAT,Blue,45.0
18845,2018S009620    ,Car,FIAT,Red,5.0
18846,2018S009620    ,Car,SEAT,Black,26.0
18847,2018S007990    ,Car,PEUGEOT,Grey,31.0
18849,2018S007990    ,Car,VOLKSWAGEN,Grey,1.0
18850,2018S006247    ,Bike,SYM,Grey,21.0
18852,2018S002754    ,Bike,YAMAHA,White,11.0
18853,2018S002754    ,Car,KIA,Black,28.0
18854,2018S008212    ,Bike,HONDA,Red,2.0
18855,2018S008212    ,Car,SMART,White,44.0
18856,2018S004716    ,Bike,HONDA,Black,2.0
18858,2018S002916    ,Car,PEUGEOT,White,7.0
18859,2018S002916    ,Car,KIA,White,10.0
18861,2018S004601    ,Bike,PIAGGIO,Red,14.0
18862,2018S004601    ,Bike,HONDA,Green,5.0
18864,2018S002948    ,Bike,HONDA,Blue,3.0
18865,2018S002948    ,Bike,HONDA,Black,3.0
18867,2018S006107    ,Bike,KYMCO,Grey,11.0
18869,2018S003287    ,Car,FORD,Grey,10.0
18872,2018S004266    ,Bike,HONDA,Black,13.0
18873,2018S004266    ,Car,HONDA,Red,35.0
18875,2018S004228    ,Car,VOLKSWAGEN,Black,5.0
18876,2018S005931    ,Bike,KYMCO,Grey,1.0
18877,2018S005410    ,Bike,HONDA,Blue,4.0
18878,2018S005410    ,Car,VOLKSWAGEN,White,10.0
18879,2018S003770    ,Bike,HONDA,Black,34.0
18883,2018S008599    ,Car,SKODA,Black,2.0
18884,2018S005232    ,Bike,SUZUKI,Black,34.0
18885,2018S005232    ,Car,CITROEN,Grey,2.0
18890,2018S000186    ,Car,MERCEDES,Black,44.0
18891,2018S002752    ,Bike,TRIUMPH,Green,1.0
18892,2018S001268    ,Bike,SUZUKI,Red,4.0
18895,2018S002482    ,Car,LANDROVER,White,11.0
18896,2018S004790    ,Bike,HONDA,Black,12.0
18897,2018S007928    ,Bike,HONDA,Black,26.0
18898,2018S003774    ,Bike,KAWASAKI,Red,1.0
18899,2018S005967    ,Bike,HONDA,Red,25.0
18900,2018S005967    ,Car,OPEL,Black,24.0
18902,2018S000880    ,Car,AUDI,Grey,20.0
18903,2018S001241    ,Bike,PIAGGIO,White,30.0
18904,2018S001241    ,Bike,HONDA,White,12.0
18905,2018S009372    ,Bike,GOVECS,White,15.0
18908,2018S001972    ,Car,SEAT,Grey,15.0
18912,2018S008188    ,Car,OPEL,Grey,5.0
18913,2018S007872    ,Bike,HONDA,Grey,14.0
18914,2018S007872    ,Car,SEAT,White,15.0
18915,2018S007809    ,Car,AUDI,Grey,14.0
18918,2018S002169    ,Bike,HONDA,White,6.0
18919,2018S005173    ,Car,HYUNDAI,White,11.0
18920,2018S005173    ,Car,SKODA,Blue,49.0
18921,2018S003616    ,Car,KIA,Grey,11.0
18926,2018S003145    ,Car,PORSCHE,Black,22.0
18927,2018S008419    ,Car,SEAT,Red,10.0
18928,2018S008975    ,Bike,SUZUKI,Black,4.0
18929,2018S003861    ,Car,HONDA,Grey,12.0
18931,2018S007028    ,Car,CITROEN,Grey,6.0
18932,2018S003284    ,Bike,HONDA,Black,1.0
18933,2018S007364    ,Car,PIAGGIO,Grey,31.0
18935,2018S008210    ,Car,MERCEDES,Black,27.0
18936,2018S008210    ,Car,RENAULT,Black,11.0
18937,2018S003772    ,Bike,SYM,Black,2.0
18939,2018S003772    ,Car,SUZUKI,Black,8.0
18940,2018S008698    ,Car,RENAULT,Grey,4.0
18941,2018S006461    ,Car,PEUGEOT,Grey,38.0
18942,2018S000614    ,Bike,HONDA,Grey,16.0
18943,2018S000614    ,Car,PEUGEOT,White,22.0
18945,2018S000512    ,Bike,SYM,Black,2.0
18946,2018S000512    ,Bike,HONDA,White,5.0
18948,2018S002879    ,Car,NISSAN,Grey,12.0
18949,2018S001905    ,Bike,KYMCO,Black,30.0
18950,2018S001905    ,Car,SEAT,Black,4.0
18952,2018S003923    ,Car,SEAT,White,8.0
18954,2018S003924    ,Car,SEAT,White,6.0
18955,2018S002860    ,Car,OPEL,Grey,39.0
18956,2018S002860    ,Car,DACIA,White,26.0
18958,2018S004292    ,Bike,KYMCO,White,37.0
18960,2018S001293    ,Car,HYUNDAI,Blue,27.0
18961,2018S001754    ,Car,AUDI,Black,5.0
18962,2018S001754    ,Car,CITROEN,Red,25.0
18963,2018S003325    ,Car,BMW,White,3.0
18964,2018S008218    ,Car,AUDI,Black,2.0
18965,2018S008218    ,Car,SEAT,Grey,4.0
18966,2018S009255    ,Bike,SUZUKI,Grey,13.0
18967,2018S000881    ,Car,OPEL,Blue,7.0
18968,2018S000881    ,Car,OPEL,Grey,35.0
18969,2018S005411    ,Bike,MACBOR,Black,1.0
18970,2018S008697    ,Car,CITROEN,Black,36.0
18971,2018S008697    ,Car,VOLKSWAGEN,Blue,6.0
18976,2018S004610    ,Car,HYUNDAI,Red,3.0
18977,2018S004610    ,Car,RENAULT,Grey,55.0
18979,2018S004110    ,Car,CITROEN,Grey,1.0
18981,2018S005062    ,Car,CITROEN,White,6.0
18983,2018S003092    ,Bike,KAWASAKI,Red,3.0
18985,2018S003178    ,Car,RENAULT,Grey,3.0
18986,2018S003178    ,Car,FORD,Grey,7.0
18989,2018S000954    ,Car,SEAT,Grey,8.0
18990,2018S000643    ,Car,FORD,Grey,2.0
18991,2018S000643    ,Car,CITROEN,Grey,14.0
18992,2018S000392    ,Bike,HARLEYDAVIDSON,Black,9.0
18993,2018S000392    ,Car,BMW,Grey,3.0
18994,2018S002479    ,Bike,PEUGEOT,White,14.0
18995,2018S002479    ,Car,RENAULT,White,2.0
18996,2018S000948    ,Car,HONDA,Black,8.0
18997,2018S000948    ,Car,FIAT,Grey,19.0
18998,2018S007342    ,Bike,SYM,Black,33.0
18999,2018S007342    ,Car,PEUGEOT,Blue,4.0
19000,2018S009197    ,Car,BMW,Black,10.0
19001,2018S009197    ,Car,BMW,Black,49.0
19003,2018S002542    ,Bike,KYMCO,Black,33.0
19005,2018S006588    ,Bike,HONDA,Black,9.0
19006,2018S006588    ,Bike,YAMAHA,Brown,10.0
19013,2018S007842    ,Bike,YAMAHA,Black,4.0
19016,2018S004231    ,Bike,YAMAHA,Red,7.0
19017,2018S004231    ,Car,AUDI,Black,2.0
19018,2018S006805    ,Car,TOYOTA,Black,34.0
19019,2018S006805    ,Car,TOYOTA,White,14.0
19020,2018S002245    ,Bike,KYMCO,Black,13.0
19021,2018S002245    ,Car,VOLKSWAGEN,White,21.0
19024,2018S002426    ,Bike,MOTORHISPANIA,Black,1.0
19025,2018S002426    ,Car,RENAULT,White,4.0
19027,2018S002280    ,Bike,YAMAHA,White,22.0
19028,2018S002280    ,Car,MAZDA,Grey,27.0
19034,2018S000746    ,Bike,HONDA,Black,12.0
19035,2018S000746    ,Car,OPEL,Grey,8.0
19037,2018S009802    ,Bike,KAWASAKI,Black,9.0
19041,2018S000951    ,Car,JEEP,White,28.0
19043,2018S008627    ,Car,AUDI,Red,47.0
19044,2018S006516    ,Car,FORD,Red,10.0
19045,2018S006516    ,Car,VOLKSWAGEN,White,4.0
19046,2018S009912    ,Bike,KAWASAKI,White,1.0
19048,2018S007254    ,Bike,PIAGGIO,Black,1.0
19049,2018S007254    ,Car,SEAT,White,6.0
19051,2018S005965    ,Car,VOLKSWAGEN,Black,21.0
19052,2018S001316    ,Bike,KAWASAKI,White,1.0
19053,2018S001316    ,Car,VOLKSWAGEN,Blue,10.0
19055,2018S000065    ,Car,FORD,Grey,3.0
19056,2018S009004    ,Bike,PEUGEOT,Black,12.0
19057,2018S009004    ,Car,KIA,Grey,8.0
19058,2018S004438    ,Bike,KYMCO,Grey,1.0
19059,2018S004438    ,Bike,HONDA,White,4.0
19060,2018S001942    ,Bike,PEUGEOT,White,6.0
19061,2018S001942    ,Car,OPEL,White,2.0
19062,2018S001715    ,Bike,PEUGEOT,Black,13.0
19063,2018S001715    ,Bike,KYMCO,Grey,20.0
19064,2018S001669    ,Bike,KYMCO,Grey,3.0
19065,2018S001669    ,Car,RENAULT,Red,3.0
19075,2018S006492    ,Car,PEUGEOT,Grey,1.0
19076,2018S006492    ,Car,CITROEN,Black,24.0
19078,2018S009754    ,Car,AUDI,Red,29.0
19079,2017S000001    ,Car,MINI,Grey,21.0
19080,2017S000002    ,Bike,HARLEYDAVIDSON,Black,31.0
19082,2017S000003    ,Car,BMW,Blue,3.0
19083,2017S000004    ,Bike,KYMCO,Black,5.0
19084,2017S000004    ,Car,FORD,Grey,6.0
19085,2017S000005    ,Bike,KYMCO,Black,9.0
19086,2017S000005    ,Car,MERCEDES,Grey,2.0
19090,2017S000008    ,Bike,HONDA,Black,8.0
19091,2017S000008    ,Car,CITROEN,Brown,5.0
19092,2017S000009    ,Bike,GOVECS,White,2.0
19093,2017S000009    ,Car,SEAT,Red,11.0
19097,2017S000012    ,Bike,KYMCO,Black,7.0
19098,2017S000012    ,Car,PEUGEOT,Black,11.0
19099,2017S000013    ,Car,VOLKSWAGEN,Black,35.0
19102,2017S000015    ,Car,OPEL,White,32.0
19104,2017S000015    ,Car,RENAULT,Grey,11.0
19106,2017S000017    ,Bike,SUZUKI,Black,4.0
19108,2017S000018    ,Bike,HONDA,White,8.0
19109,2017S000018    ,Car,MINI,Black,1.0
19118,2017S000022    ,Bike,SUZUKI,White,11.0
19119,2017S000023    ,Bike,SYM,Grey,14.0
19120,2017S000023    ,Bike,HONDA,Black,5.0
19122,2017S000025    ,Bike,TGB,White,6.0
19123,2017S000025    ,Car,VOLKSWAGEN,Blue,16.0
19126,2017S000026    ,Car,BMW,Grey,24.0
19127,2017S000027    ,Bike,PEUGEOT,Black,5.0
19129,2017S000028    ,Bike,SUZUKI,Black,13.0
19130,2017S000029    ,Bike,HONDA,Black,2.0
19131,2017S000029    ,Car,VOLVO,White,38.0
19133,2017S000030    ,Car,PEUGEOT,Blue,13.0
19134,2017S000031    ,Bike,YAMAHA,Red,1.0
19135,2017S000031    ,Car,PEUGEOT,Orange,9.0
19137,2017S000032    ,Bike,HONDA,Red,4.0
19139,2017S000032    ,Car,OPEL,Grey,11.0
19141,2017S000033    ,Bike,HONDA,Grey,7.0
19142,2017S000034    ,Car,SEAT,Black,25.0
19144,2017S000035    ,Car,PEUGEOT,Grey,1.0
19145,2017S000035    ,Car,OPEL,White,30.0
19147,2017S000035    ,Car,FORD,Grey,34.0
19148,2017S000036    ,Bike,APRILIA,White,7.0
19149,2017S000036    ,Car,AUDI,Black,31.0
19151,2017S000037    ,Bike,HONDA,Black,5.0
19152,2017S000038    ,Car,HYUNDAI,White,21.0
19153,2017S000038    ,Car,CITROEN,Grey,25.0
19154,2017S000039    ,Car,VOLKSWAGEN,Black,18.0
19156,2017S000040    ,Bike,KYMCO,Grey,20.0
19158,2017S000041    ,Car,MERCEDES,Black,23.0
19159,2017S000041    ,Car,VOLKSWAGEN,Black,19.0
19161,2017S000042    ,Car,RENAULT,Black,1.0
19163,2017S000043    ,Car,TOYOTA,Black,6.0
19164,2017S000044    ,Bike,HONDA,White,19.0
19165,2017S000044    ,Car,INFINITI,Black,32.0
19166,2017S000045    ,Bike,HONDA,Grey,14.0
19167,2017S000045    ,Car,FORD,White,43.0
19168,2017S000046    ,Bike,BMW,Grey,1.0
19169,2017S000046    ,Car,SKODA,Black-Yellow,12.0
19172,2017S000048    ,Bike,YAMAHA,White,39.0
19173,2017S000049    ,Bike,HONDA,Grey,8.0
19174,2017S000049    ,Car,OPEL,White,6.0
19175,2017S000050    ,Bike,YAMAHA,Red,9.0
19176,2017S000050    ,Car,RENAULT,Red,30.0
19177,2017S000051    ,Bike,YAMAHA,Black,27.0
19178,2017S000051    ,Car,FORD,Grey,8.0
19180,2017S000052    ,Bike,KAWASAKI,White,2.0
19182,2017S000053    ,Bike,HONDA,Grey,40.0
19183,2017S000053    ,Bike,YAMAHA,Black,14.0
19185,2017S000054    ,Car,SEAT,Black,3.0
19187,2017S000055    ,Bike,HONDA,Grey,28.0
19188,2017S000055    ,Car,PEUGEOT,White,8.0
19190,2017S000056    ,Bike,YAMAHA,Black,10.0
19192,2017S000057    ,Car,LANDROVER,Green,1.0
19193,2017S000058    ,Bike,VESPA,Red,29.0
19194,2017S000058    ,Bike,HONDA,Blue,6.0
19195,2017S000058    ,Car,SEAT,Grey,7.0
19196,2017S000059    ,Bike,VESPA,Black,38.0
19197,2017S000059    ,Car,HYUNDAI,Red,11.0
19199,2017S000061    ,Bike,HONDA,Red,4.0
19200,2017S000061    ,Bike,PEUGEOT,White,18.0
19201,2017S000062    ,Bike,DERBI,Blue,9.0
19202,2017S000062    ,Car,RENAULT,Grey,22.0
19204,2017S000064    ,Bike,PIAGGIO,Grey,3.0
19206,2017S000065    ,Car,HONDA,Black,5.0
19207,2017S000066    ,Bike,KYMCO,Grey,34.0
19208,2017S000066    ,Car,VOLKSWAGEN,Black,1.0
19210,2017S000067    ,Bike,KYMCO,Black,15.0
19214,2017S000068    ,Car,INFINITI,Black,32.0
19215,2017S000068    ,Car,VOLKSWAGEN,Black,13.0
19217,2017S000070    ,Bike,PIAGGIO,Black,31.0
19218,2017S000070    ,Bike,HONDA,Blue,8.0
19220,2017S000071    ,Bike,DUCATI,White,8.0
19222,2017S000072    ,Bike,SYM,Grey,26.0
19224,2017S000073    ,Bike,KYMCO,White,9.0
19225,2017S000074    ,Bike,HONDA,Grey,9.0
19227,2017S000075    ,Bike,HONDA,Black,7.0
19230,2017S000077    ,Car,PEUGEOT,Red,12.0
19231,2017S000077    ,Car,VOLKSWAGEN,White,18.0
19232,2017S000077    ,Car,DAEWOO,Grey,3.0
19233,2017S000078    ,Bike,KYMCO,Black,27.0
19234,2017S000078    ,Bike,HONDA,Black,5.0
19236,2017S000079    ,Car,MAZDA,Grey,25.0
19237,2017S000080    ,Bike,PIAGGIO,Black,2.0
19238,2017S000080    ,Bike,HONDA,Black,12.0
19240,2017S000081    ,Car,VOLKSWAGEN,Grey,18.0
19243,2017S000083    ,Car,SEAT,Black,10.0
19244,2017S000084    ,Bike,KYMCO,Grey,9.0
19245,2017S000084    ,Car,PEUGEOT,Grey,34.0
19246,2017S000085    ,Bike,SYM,Black,9.0
19249,2017S000086    ,Car,HONDA,Grey,31.0
19250,2017S000086    ,Car,FORD,Black,12.0
19251,2017S000087    ,Car,VOLKSWAGEN,Blue,18.0
19252,2017S000088    ,Bike,PIAGGIO,Black,1.0
19253,2017S000088    ,Car,NISSAN,Grey,2.0
19254,2017S000089    ,Bike,YAMAHA,White,1.0
19255,2017S000089    ,Car,AUDI,Grey,18.0
19256,2017S000090    ,Bike,YIYING,Black,7.0
19257,2017S000090    ,Car,MERCEDES,Grey,30.0
19259,2017S000092    ,Bike,HONDA,Black,5.0
19260,2017S000092    ,Car,CITROEN,Red,32.0
19261,2017S000093    ,Bike,HONDA,Black,9.0
19264,2017S000094    ,Bike,YAMAHA,Grey,1.0
19265,2017S000095    ,Bike,HONDA,Grey,3.0
19266,2017S000096    ,Car,BMW,Black,7.0
19268,2017S000097    ,Car,SEAT,Black,9.0
19269,2017S000098    ,Bike,HAOTIAN,Grey,14.0
19270,2017S000098    ,Bike,SUZUKI,Blue,26.0
19274,2017S000099    ,Car,SEAT,Grey,6.0
19275,2017S000100    ,Bike,HONDA,Red,27.0
19276,2017S000100    ,Bike,SUZUKI,Grey,24.0
19278,2017S000102    ,Bike,KAWASAKI,Grey,1.0
19279,2017S000102    ,Car,BMW,White,38.0
19280,2017S000103    ,Bike,BMW,Black,3.0
19281,2017S000103    ,Car,RENAULT,Grey,20.0
19282,2017S000104    ,Bike,HONDA,White,2.0
19283,2017S000105    ,Bike,YAMAHA,Grey,1.0
19284,2017S000106    ,Bike,HONDA,Red,8.0
19285,2017S000106    ,Bike,PIAGGIO,Green,14.0
19287,2017S000107    ,Bike,YAMAHA,Red,11.0
19288,2017S000107    ,Car,AUDI,Grey,3.0
19289,2017S000108    ,Bike,HONDA,Black,5.0
19290,2017S000108    ,Car,BMW,Black,16.0
19292,2017S000109    ,Bike,PIAGGIO,White,7.0
19293,2017S000109    ,Car,VOLKSWAGEN,Black,22.0
19294,2017S000110    ,Bike,PIAGGIO,Red,7.0
19295,2017S000111    ,Bike,PIAGGIO,Black,15.0
19298,2017S000112    ,Car,VOLKSWAGEN,Red,16.0
19299,2017S000113    ,Bike,TGB,Yellow,5.0
19300,2017S000113    ,Bike,HONDA,Grey,47.0
19301,2017S000114    ,Bike,HONDA,Silver,30.0
19302,2017S000114    ,Car,AUDI,Black,4.0
19303,2017S000115    ,Bike,HONDA,Grey,26.0
19304,2017S000115    ,Car,FORD,White,8.0
19305,2017S000116    ,Car,CHEVROLET,Red,39.0
19306,2017S000116    ,Car,MERCEDES,Brown,26.0
19307,2017S000116    ,Car,VOLKSWAGEN,White,27.0
19308,2017S000117    ,Bike,HONDA,Green,1.0
19309,2017S000117    ,Car,PEUGEOT,Blue,9.0
19311,2017S000118    ,Bike,YAMAHA,Blue,22.0
19313,2017S000119    ,Bike,DAELIM,Black,8.0
19314,2017S000119    ,Car,SKODA,White,30.0
19315,2017S000120    ,Bike,HONDA,Green,39.0
19316,2017S000120    ,Car,NISSAN,Grey,22.0
19318,2017S000121    ,Car,SEAT,White,25.0
19320,2017S000123    ,Bike,HONDA,Blue,8.0
19321,2017S000123    ,Car,CITROEN,Blue,15.0
19323,2017S000125    ,Car,RENAULT,Blue,2.0
19324,2017S000126    ,Bike,PIAGGIO,Black,16.0
19325,2017S000126    ,Car,RENAULT,Blue,23.0
19326,2017S000127    ,Bike,KYMCO,White,23.0
19327,2017S000127    ,Car,SEAT,Red,17.0
19328,2017S000128    ,Bike,TRIUMPH,White,15.0
19331,2017S000130    ,Car,FORD,Red,12.0
19332,2017S000130    ,Car,BMW,Red,7.0
19335,2017S000132    ,Car,PEUGEOT,Blue,47.0
19338,2017S000134    ,Bike,YAMAHA,Black,5.0
19339,2017S000134    ,Car,VOLKSWAGEN,Grey,8.0
19340,2017S000135    ,Car,VOLKSWAGEN,White,16.0
19343,2017S000136    ,Bike,GOVECS,White,7.0
19344,2017S000136    ,Car,VOLKSWAGEN,Black,8.0
19346,2017S000137    ,Bike,HONDA,White,7.0
19348,2017S000138    ,Bike,HONDA,Grey,37.0
19350,2017S000139    ,Car,AUDI,Grey,2.0
19356,2017S000140    ,Bike,KYMCO,White,3.0
19357,2017S000140    ,Bike,HONDA,White,8.0
19358,2017S000141    ,Bike,HONDA,White,29.0
19362,2017S000144    ,Car,VOLKSWAGEN,Grey,2.0
19364,2017S000145    ,Car,PEUGEOT,Grey,16.0
19366,2017S000146    ,Bike,HONDA,Blue,9.0
19373,2017S000147    ,Bike,HONDA,Black,9.0
19376,2017S000147    ,Bike,SUMCO,White,25.0
19379,2017S000147    ,Car,MERCEDES,Golden,9.0
19381,2017S000148    ,Car,FIAT,White,1.0
19382,2017S000149    ,Car,VOLKSWAGEN,Black,12.0
19383,2017S000149    ,Car,OPEL,Black,31.0
19385,2017S000150    ,Bike,HONDA,Golden,3.0
19387,2017S000151    ,Car,VOLVO,Grey,5.0
19388,2017S000152    ,Bike,SYM,Black,53.0
19390,2017S000152    ,Car,CHRYSLER,Black,13.0
19391,2017S000153    ,Bike,KYMCO,Grey,25.0
19392,2017S000153    ,Car,OPEL,Black,11.0
19395,2017S000155    ,Bike,HONDA,Brown,4.0
19396,2017S000156    ,Bike,HONDA,Blue,33.0
19397,2017S000157    ,Bike,GOVECS,White,9.0
19398,2017S000157    ,Car,CITROEN,Red,27.0
19400,2017S000158    ,Car,SEAT,Red,16.0
19401,2017S000159    ,Car,ROVER,Blue,45.0
19402,2017S000159    ,Car,TOYOTA,Grey,9.0
19403,2017S000159    ,Car,HONDA,Red,6.0
19404,2017S000160    ,Car,LEXUS,Black,21.0
19405,2017S000160    ,Car,SUZUKI,Grey,10.0
19406,2017S000161    ,Bike,PIAGGIO,Black,12.0
19407,2017S000161    ,Car,BMW,Grey,8.0
19408,2017S000162    ,Bike,HONDA,Black,6.0
19409,2017S000162    ,Car,VOLKSWAGEN,Blue,6.0
19410,2017S000163    ,Bike,KAWASAKI,Black,2.0
19411,2017S000163    ,Car,SEAT,White,20.0
19413,2017S000164    ,Car,CITROEN,White,11.0
19414,2017S000165    ,Car,VOLKSWAGEN,Grey,26.0
19415,2017S000165    ,Car,SUZUKI,Black,6.0
19423,2017S000167    ,Car,VOLKSWAGEN,Grey,14.0
19425,2017S000168    ,Car,RENAULT,Grey,15.0
19426,2017S000168    ,Car,NISSAN,Grey,10.0
19427,2017S000168    ,Car,VOLVO,Black,14.0
19429,2017S000169    ,Bike,SYM,Grey,10.0
19430,2017S000170    ,Bike,SUZUKI,Grey,51.0
19431,2017S000171    ,Bike,SUZUKI,Grey,31.0
19432,2017S000172    ,Bike,SUZUKI,Blue,1.0
19433,2017S000172    ,Car,FORD,Green,6.0
19435,2017S000173    ,Car,VOLKSWAGEN,Grey,36.0
19437,2017S000174    ,Bike,PIAGGIO,Black,6.0
19438,2017S000174    ,Car,RENAULT,White,44.0
19439,2017S000175    ,Bike,YAMAHA,Blue,1.0
19440,2017S000175    ,Car,CITROEN,Red,50.0
19441,2017S000176    ,Car,OPEL,Grey,8.0
19442,2017S000176    ,Car,LANDROVER,Grey,25.0
19443,2017S000177    ,Bike,KYMCO,Blue,3.0
19444,2017S000177    ,Car,PEUGEOT,Red,45.0
19445,2017S000178    ,Car,SEAT,White,2.0
19450,2017S000181    ,Bike,SYM,Black,20.0
19451,2017S000181    ,Car,SEAT,Grey,25.0
19452,2017S000182    ,Bike,SUZUKI,Blue,11.0
19453,2017S000182    ,Car,SEAT,Grey,19.0
19454,2017S000183    ,Bike,HONDA,White,27.0
19455,2017S000183    ,Car,LANDROVER,Blue,40.0
19457,2017S000184    ,Bike,HONDA,Green,14.0
19459,2017S000185    ,Bike,SUZUKI,Black,18.0
19460,2017S000186    ,Car,ROVER,White,14.0
19462,2017S000188    ,Car,TOYOTA,White,45.0
19463,2017S000188    ,Car,TOYOTA,Black,38.0
19464,2017S000189    ,Bike,SUZUKI,Grey,12.0
19466,2017S000190    ,Bike,KYMCO,Green,11.0
19468,2017S000191    ,Car,VOLVO,White,27.0
19469,2017S000192    ,Bike,HONDA,Black,14.0
19470,2017S000192    ,Car,VOLKSWAGEN,Black,24.0
19471,2017S000192    ,Car,VOLVO,Black,22.0
19472,2017S000193    ,Bike,YAMAHA,Grey,5.0
19473,2017S000193    ,Car,NISSAN,Black,2.0
19475,2017S000195    ,Bike,HONDA,White,4.0
19476,2017S000196    ,Bike,YAMAHA,Blue,7.0
19477,2017S000196    ,Car,SUBARU,Green,39.0
19478,2017S000197    ,Bike,BMW,Black,9.0
19479,2017S000197    ,Car,HONDA,Black,46.0
19480,2017S000198    ,Bike,YAMAHA,Black,31.0
19481,2017S000198    ,Car,SEAT,Black,24.0
19482,2017S000200    ,Car,FORD,Grey,13.0
19483,2017S000200    ,Car,VOLVO,Grey,28.0
19484,2017S000201    ,Car,OPEL,Grey,29.0
19485,2017S000202    ,Bike,PEUGEOT,Black,8.0
19486,2017S000203    ,Car,SAAB,Black,21.0
19487,2017S000204    ,Bike,KYMCO,Blue,1.0
19488,2017S000204    ,Bike,TRIUMPH,Black,8.0
19489,2017S000205    ,Bike,HYOSUNG,Silver,11.0
19490,2017S000205    ,Car,AUDI,Silver,10.0
19491,2017S000206    ,Car,OPEL,Black,7.0
19492,2017S000206    ,Car,SMART,Black,15.0
19493,2017S000206    ,Car,SEAT,White,4.0
19494,2017S000207    ,Bike,SUZUKI,White,21.0
19495,2017S000207    ,Bike,SUZUKI,Grey,39.0
19496,2017S000208    ,Bike,YAMAHA,White,33.0
19497,2017S000209    ,Bike,KYMCO,Blue,9.0
19498,2017S000209    ,Bike,YAMAHA,Black,1.0
19500,2017S000210    ,Bike,SUZUKI,Black,2.0
19502,2017S000211    ,Bike,PIAGGIO,White,7.0
19503,2017S000211    ,Car,MERCEDES,Grey,28.0
19504,2017S000212    ,Bike,HONDA,Grey,25.0
19505,2017S000212    ,Car,SEAT,White,9.0
19506,2017S000213    ,Bike,YAMAHA,White,6.0
19508,2017S000214    ,Bike,SUZUKI,Blue,7.0
19510,2017S000215    ,Bike,SUZUKI,Blue,1.0
19511,2017S000216    ,Bike,PIAGGIO,Grey,45.0
19512,2017S000216    ,Car,VOLKSWAGEN,Black,6.0
19513,2017S000217    ,Car,FORD,Red,3.0
19514,2017S000218    ,Bike,DERBI,Black,8.0
19515,2017S000218    ,Car,SEAT,Grey,45.0
19517,2017S000219    ,Car,CITROEN,Green,22.0
19518,2017S000219    ,Car,SEAT,Grey,17.0
19519,2017S000219    ,Car,OPEL,Blue,10.0
19520,2017S000220    ,Bike,KYMCO,White,7.0
19521,2017S000220    ,Car,SEAT,Black,9.0
19522,2017S000221    ,Bike,HONDA,Blue,1.0
19523,2017S000221    ,Car,SEAT,Grey,22.0
19524,2017S000222    ,Bike,SUZUKI,Black,29.0
19525,2017S000222    ,Bike,KYMCO,White,4.0
19527,2017S000223    ,Bike,HONDA,Grey,37.0
19528,2017S000224    ,Bike,HONDA,White,19.0
19529,2017S000224    ,Car,SEAT,Black,7.0
19530,2017S000225    ,Bike,HONDA,Red,10.0
19531,2017S000225    ,Bike,KYMCO,Black,1.0
